file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\Users\PROFESSOR\Downloads\projects\javaparser-master\javaparser-core\src\main\java\com\github\javaparser\metamodel\UnionTypeMetaModel.java,com.github.javaparser.metamodel.UnionTypeMetaModel,class,5,7,2,5,1,4,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,6,0,0,0,0,0,4,0,0,0,1,0,0,0,0,36,1,0
C:\Users\PROFESSOR\Downloads\projects\javaparser-master\javaparser-symbol-solver-testing\src\test\java\com\github\javaparser\symbolsolver\Issue3159Test.java,com.github.javaparser.symbolsolver.Issue3159Test,class,8,8,0,8,1,3,0,8,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,6,0,5,1,5,0,0,0,0,32,1,0
C:\Users\PROFESSOR\Downloads\projects\javaparser-master\javaparser-symbol-solver-testing\src\test\java\com\github\javaparser\symbolsolver\resolution\javaparser\contexts\MethodCallExprContextResolutionTest.java,com.github.javaparser.symbolsolver.resolution.javaparser.contexts.MethodCallExprContextResolutionTest,class,22,23,1,22,16,2,0,41,91,0.0,0.0,0.0,14,0,3,4,0,7,10,0,0,0,0,0,0,0,0,0,0,0,6,107,2,1,0,1,0,29,6,40,0,42,2,0,0,2,92,0,0
C:\Users\PROFESSOR\Downloads\projects\javaparser-master\javaparser-core\src\main\java\com\github\javaparser\metamodel\UnknownTypeMetaModel.java,com.github.javaparser.metamodel.UnknownTypeMetaModel,class,4,6,2,4,1,4,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,34,1,0
C:\Users\PROFESSOR\Downloads\projects\javaparser-master\javaparser-symbol-solver-testing\src\test\java\com\github\javaparser\symbolsolver\PullRequest2398Test.java,com.github.javaparser.symbolsolver.PullRequest2398Test,class,11,12,1,11,4,2,0,15,1,0.33333334,1.0,1.0,3,0,0,1,0,2,2,0,0,0,1,0,0,1,0,0,0,0,3,28,1,0,0,1,0,9,0,10,0,11,1,0,0,2,46,1,0
C:\Users\PROFESSOR\Downloads\projects\javaparser-master\javaparser-symbol-solver-testing\src\test\java\com\github\javaparser\symbolsolver\reflectionmodel\ReflectionClassDeclarationTest.java,com.github.javaparser.symbolsolver.reflectionmodel.ReflectionClassDeclarationTest$ClassWithSyntheticConstructor$ClassWithSyntheticConstructorHelper,innerclass,1,1,0,1,1,1,0,0,0,0.0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,0
C:\Users\PROFESSOR\Downloads\projects\javaparser-master\javaparser-symbol-solver-testing\src\test\resources\issue2667\javaparser\JSONObject.java,javaparser.JSONObject,class,1,2,1,1,5,1,0,0,10,0.0,0.0,0.0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,17,5,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0
C:\Users\PROFESSOR\Downloads\projects\javaparser-master\javaparser-symbol-solver-testing\src\test\java\com\github\javaparser\symbolsolver\javaparsermodel\declarations\JavaParserInterfaceDeclarationTest.java,com.github.javaparser.symbolsolver.javaparsermodel.declarations.JavaParserInterfaceDeclarationTest,class,33,33,0,33,39,3,0,79,0,0.10526316,0.75106686,0.75106686,38,0,4,0,0,34,38,0,0,0,1,0,0,1,0,0,0,0,17,439,3,0,0,1,0,338,121,145,1,73,1,0,0,6,137,0,0
C:\Users\PROFESSOR\Downloads\projects\javaparser-master\javaparser-core-testing-bdd\src\test\java\com\github\javaparser\steps\CommentParsingSteps.java,com.github.javaparser.steps.CommentParsingSteps,class,33,35,2,33,53,1,0,48,0,0.78333336,0.5584541,1.0,48,0,46,2,0,0,46,0,0,0,5,0,0,5,0,0,0,0,18,251,2,4,0,0,0,52,50,82,46,79,1,0,0,0,175,1,0
C:\Users\PROFESSOR\Downloads\projects\javaparser-master\javaparser-core\src\main\java\com\github\javaparser\ast\validator\language_level_validations\chunks\CommonValidators.java,com.github.javaparser.ast.validator.language_level_validations.chunks.CommonValidators,class,22,23,1,22,12,2,0,20,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,38,1,2,0,0,1,5,3,4,0,16,5,0,0,8,47,1,0
C:\Users\PROFESSOR\Downloads\projects\javaparser-master\javaparser-core\src\main\java\com\github\javaparser\ast\validator\language_level_validations\Java17PreviewValidator.java,com.github.javaparser.ast.validator.language_level_validations.Java17PreviewValidator,class,1,2,1,1,1,20,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,0
C:\Users\PROFESSOR\Downloads\projects\javaparser-master\javaparser-core-testing\src\test\java\com\github\javaparser\ast\stmt\ForEachStmtTest.java,com.github.javaparser.ast.stmt.ForEachStmtTest,class,4,4,0,4,2,1,0,11,1,0.0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,14,0,0,0,0,0,5,0,2,0,2,0,0,0,0,25,0,0
C:\Users\PROFESSOR\Downloads\projects\javaparser-master\javaparser-symbol-solver-testing\src\test\java\com\github\javaparser\symbolsolver\Issue3918Test.java,com.github.javaparser.symbolsolver.Issue3918Test,class,9,9,0,9,1,3,0,14,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0,0,12,0,6,1,7,0,0,0,1,33,1,0
C:\Users\PROFESSOR\Downloads\projects\javaparser-master\javaparser-symbol-solver-testing\src\test\java\com\github\javaparser\symbolsolver\resolution\MethodsResolutionLogicTest.java,com.github.javaparser.symbolsolver.resolution.MethodsResolutionLogicTest,class,11,11,0,11,4,2,0,19,0,0.0,1.0,1.0,4,0,0,0,0,4,4,0,0,0,1,0,0,1,0,0,0,0,0,34,0,0,0,0,0,11,2,16,0,19,0,0,0,3,53,0,0
C:\Users\PROFESSOR\Downloads\projects\javaparser-master\javaparser-core-metamodel-generator\src\main\java\com\github\javaparser\generator\metamodel\MetaModelGenerator.java,com.github.javaparser.generator.metamodel.MetaModelGenerator$Anonymous1,anonymous,106,106,0,106,1,1,0,1,0,0.0,NaN,NaN,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0
C:\Users\PROFESSOR\Downloads\projects\javaparser-master\javaparser-core-generators\src\main\java\com\github\javaparser\generator\core\visitor\VoidVisitorAdapterGenerator.java,com.github.javaparser.generator.core.visitor.VoidVisitorAdapterGenerator,class,7,8,1,7,8,3,0,15,1,0.0,0.0,0.0,2,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,4,27,0,1,0,0,0,9,0,2,1,3,3,0,0,1,32,1,0
